1.383384615384615490e-01 3.941445291754720159e+01 1.569363330954839512e+03 5.424415646164461577e+03 1.069862828666667156e+03 5.121480562449630725e+02 1.867076412739089619e+02 8.735460210555937977e+01 3.741560281151499794e+02 -2.408679534957319512e-01 5.681555900561739314e+00 -3.580847874347977688e-01 2.612091538664964219e+01 7.162177647649958772e+02 3.308418859937457910e+03 7.613665034057172534e+02 3.019110006446937859e+02 1.192563244726400313e+02 6.278793464287377191e+01 2.161749581837168250e+02 4.537740341556460999e-01 5.566504551432284842e+00
1.717967502582886385e-01 1.810673515505613196e+01 3.405515752561439626e+02 2.464196997583080702e+03 8.476892169009671534e+02 4.075710445546600909e+02 2.123381593080665652e+02 9.163705407837515793e+01 4.237839631115924135e+02 1.912235998640274159e+00 6.535189800639884083e+00 -3.505856568882309565e-01 1.192987577789852160e+01 1.609234863105880606e+02 1.451426546464309013e+03 6.083152052362726181e+02 3.038384434604510602e+02 1.367878068585167455e+02 6.376577602903768849e+01 2.491042800665910590e+02 1.432259648779951489e+00 6.449571842659689302e+00
1.804680025856496284e-01 1.063186019072235311e+01 1.192120211368508507e+02 1.281636548653404589e+03 7.005387690725044649e+02 3.384569359430203122e+02 1.770624354187533811e+02 9.742113323826944793e+01 2.353457957638505604e+02 1.449061124110439858e+00 7.038874044739208635e+00 -3.467446778711584243e-01 8.227495687069058761e+00 7.193573343626323435e+01 8.540276723766461373e+02 5.716301648804503657e+02 3.750861377464643738e+02 1.355702537958212872e+02 5.945688062069584845e+01 1.809471015667951974e+02 5.741582138638235966e-01 6.983981506948367723e+00
1.398791337317652206e-01 2.791948828203900490e+01 7.950736681995239223e+02 3.856447143490403960e+03 1.022346181279215671e+03 4.663772710851864645e+02 2.048500751183913451e+02 8.272101269029903392e+01 4.401485404941640240e+02 6.374194030859929860e-01 6.049329382102358821e+00 -3.727613778034933323e-01 1.784511188459894981e+01 3.398787397438369453e+02 2.267129635225463517e+03 7.412094881140887992e+02 3.016734954880653277e+02 1.247634381195265121e+02 5.789246810432000956e+01 2.438029664015809317e+02 1.254501257959418137e+00 6.049947897162828880e+00
1.691333800950821920e-01 2.767810671690013891e+01 7.919704633322780865e+02 3.400869817205062645e+03 9.677005139453461879e+02 3.978480035941158235e+02 2.838687117574261833e+02 2.732209812363966535e+02 3.176785885597041101e+02 1.309043723681634130e+00 6.035632267336722201e+00 -3.438461486504141296e-01 9.271538857953242285e+00 1.025819487160043195e+02 7.443205653981981413e+02 3.665752375113490871e+02 3.516403124238174769e+02 2.112287374222273399e+02 1.923141997663733491e+02 2.353252947382825369e+02 1.294212346137921354e+00 7.057436528330606862e+00
